,country,year,total,sex,suicides_no,population
10333,Kazakhstan,1998,2507.0,male,727,1145900
10334,Kazakhstan,1998,2507.0,male,594,1343300
10335,Kazakhstan,1998,2507.0,female,63,241200
10336,Kazakhstan,1998,2507.0,female,160,1090300
10337,Kazakhstan,1998,2507.0,female,138,1103400
10338,Kazakhstan,1998,2507.0,female,152,1353400
10339,Kazakhstan,1998,2507.0,female,205,1863700
10340,Kazakhstan,1998,2507.0,male,54,1585500
10341,Kazakhstan,1998,2507.0,female,11,1556100
10342,Kazakhstan,1999,2507.0,male,567,727800
10343,Kazakhstan,1999,2507.0,male,1331,1761800
10344,Kazakhstan,1999,2507.0,male,55,75400
10345,Kazakhstan,1999,2507.0,male,717,1131600
10346,Kazakhstan,1999,2507.0,male,609,1349400
10347,Kazakhstan,1999,2507.0,female,59,246200
10348,Kazakhstan,1999,2507.0,female,152,1044200
10349,Kazakhstan,1999,2507.0,female,120,1089900
10350,Kazakhstan,1999,2507.0,female,198,1909900
10351,Kazakhstan,1999,2507.0,female,124,1358700
10352,Kazakhstan,1999,2507.0,male,49,1555400
10353,Kazakhstan,1999,2507.0,female,10,1523100
10354,Kazakhstan,2000,2507.0,male,1527,1802430
10355,Kazakhstan,2000,2507.0,male,586,698665
10356,Kazakhstan,2000,2507.0,male,852,1132418
10357,Kazakhstan,2000,2507.0,male,47,77972
10358,Kazakhstan,2000,2507.0,male,623,1366874
10359,Kazakhstan,2000,2507.0,female,56,254407
10360,Kazakhstan,2000,2507.0,female,147,1005027
10361,Kazakhstan,2000,2507.0,female,169,1375343
10362,Kazakhstan,2000,2507.0,female,234,1959602
10363,Kazakhstan,2000,2507.0,female,122,1089854
10364,Kazakhstan,2000,2507.0,male,47,1523202
10365,Kazakhstan,2000,2507.0,female,18,1486628
10366,Kazakhstan,2001,2507.0,male,1519,1807120
10367,Kazakhstan,2001,2507.0,male,582,718503
10368,Kazakhstan,2001,2507.0,male,843,1117605
10369,Kazakhstan,2001,2507.0,male,51,82044
10370,Kazakhstan,2001,2507.0,male,660,1365580
10371,Kazakhstan,2001,2507.0,female,53,233378
10372,Kazakhstan,2001,2507.0,female,158,1336586
10373,Kazakhstan,2001,2507.0,female,119,1011423
10374,Kazakhstan,2001,2507.0,female,197,1998447
10375,Kazakhstan,2001,2507.0,female,110,1137636
10376,Kazakhstan,2001,2507.0,male,64,1508752
10377,Kazakhstan,2001,2507.0,female,21,1455622
10378,Kazakhstan,2002,2507.0,male,582,704901
10379,Kazakhstan,2002,2507.0,male,1414,1837817
10380,Kazakhstan,2002,2507.0,male,825,1128226
10381,Kazakhstan,2002,2507.0,male,53,91887
10382,Kazakhstan,2002,2507.0,male,621,1414530
10383,Kazakhstan,2002,2507.0,female,52,247685
10384,Kazakhstan,2002,2507.0,female,119,996301
10385,Kazakhstan,2002,2507.0,female,160,1377461
10386,Kazakhstan,2002,2507.0,female,129,1147717
10387,Kazakhstan,2002,2507.0,female,198,2033504
10388,Kazakhstan,2002,2507.0,male,67,1424722
10389,Kazakhstan,2002,2507.0,female,20,1372725
10390,Kazakhstan,2003,2507.0,male,938,1141761
10391,Kazakhstan,2003,2507.0,male,530,702817
10392,Kazakhstan,2003,2507.0,male,1386,1855662
10393,Kazakhstan,2003,2507.0,male,60,99171
10394,Kazakhstan,2003,2507.0,male,652,1449082
10395,Kazakhstan,2003,2507.0,female,60,259838
10396,Kazakhstan,2003,2507.0,female,139,996433
10397,Kazakhstan,2003,2507.0,female,157,1408946
10398,Kazakhstan,2003,2507.0,female,202,2053544
10399,Kazakhstan,2003,2507.0,female,114,1159693
10400,Kazakhstan,2003,2507.0,male,67,1368679
10401,Kazakhstan,2003,2507.0,female,16,1316237
10402,Kazakhstan,2004,2507.0,male,967,1159137
10403,Kazakhstan,2004,2507.0,male,1427,1874980
10404,Kazakhstan,2004,2507.0,male,75,105970
10405,Kazakhstan,2004,2507.0,male,441,706313
10406,Kazakhstan,2004,2507.0,male,735,1480125
10407,Kazakhstan,2004,2507.0,female,61,271208
10408,Kazakhstan,2004,2507.0,female,177,1438621
10409,Kazakhstan,2004,2507.0,female,131,1174778
10410,Kazakhstan,2004,2507.0,female,101,1004413
10411,Kazakhstan,2004,2507.0,female,208,2076222
10412,Kazakhstan,2004,2507.0,male,57,1317575
10413,Kazakhstan,2004,2507.0,female,14,1263986
10414,Kazakhstan,2005,2507.0,male,868,1174447
10415,Kazakhstan,2005,2507.0,male,1225,1893623
10416,Kazakhstan,2005,2507.0,male,402,716191
10417,Kazakhstan,2005,2507.0,male,61,112427
10418,Kazakhstan,2005,2507.0,male,635,1507234
10419,Kazakhstan,2005,2507.0,female,54,279776
10420,Kazakhstan,2005,2507.0,female,126,1188857
10421,Kazakhstan,2005,2507.0,female,153,1464554
10422,Kazakhstan,2005,2507.0,female,100,1021709
10423,Kazakhstan,2005,2507.0,female,177,2097655
10424,Kazakhstan,2005,2507.0,male,78,1272278
10425,Kazakhstan,2005,2507.0,female,24,1219019
10426,Kazakhstan,2006,2507.0,male,944,1189058
10427,Kazakhstan,2006,2507.0,male,1225,1915309
10428,Kazakhstan,2006,2507.0,male,71,116133
10429,Kazakhstan,2006,2507.0,male,436,730464
10430,Kazakhstan,2006,2507.0,male,657,1530192
10431,Kazakhstan,2006,2507.0,female,53,282507
10432,Kazakhstan,2006,2507.0,female,181,1486771
10433,Kazakhstan,2006,2507.0,female,106,1047352
10434,Kazakhstan,2006,2507.0,female,121,1202659
10435,Kazakhstan,2006,2507.0,female,190,2121510
10436,Kazakhstan,2006,2507.0,male,68,1234397
10437,Kazakhstan,2006,2507.0,female,24,1181324
10438,Kazakhstan,2007,2507.0,male,919,1208359
10439,Kazakhstan,2007,2507.0,male,77,116899
10440,Kazakhstan,2007,2507.0,male,1275,1935835
10441,Kazakhstan,2007,2507.0,male,412,747545
10442,Kazakhstan,2007,2507.0,male,648,1542361
10443,Kazakhstan,2007,2507.0,female,50,281627
10444,Kazakhstan,2007,2507.0,female,203,1498711
10445,Kazakhstan,2007,2507.0,female,140,1219565
10446,Kazakhstan,2007,2507.0,female,210,2144647
10447,Kazakhstan,2007,2507.0,female,88,1077829
10448,Kazakhstan,2007,2507.0,male,89,1202402
10449,Kazakhstan,2007,2507.0,female,30,1149826
10450,Kazakhstan,2008,2507.0,male,86,116815
10451,Kazakhstan,2008,2507.0,male,860,1232084
10452,Kazakhstan,2008,2507.0,male,1178,1954893
10453,Kazakhstan,2008,2507.0,male,383,766809
10454,Kazakhstan,2008,2507.0,male,657,1540282
10455,Kazakhstan,2008,2507.0,female,47,280166
10456,Kazakhstan,2008,2507.0,female,239,1496633
10457,Kazakhstan,2008,2507.0,female,152,1240283
10458,Kazakhstan,2008,2507.0,female,217,2165507
10459,Kazakhstan,2008,2507.0,female,93,1110519
10460,Kazakhstan,2008,2507.0,male,66,1182019
10461,Kazakhstan,2008,2507.0,female,19,1130043
10462,Kazakhstan,2009,2507.0,male,848,1263819
10463,Kazakhstan,2009,2507.0,male,1181,1980466
10464,Kazakhstan,2009,2507.0,male,60,116533
10465,Kazakhstan,2009,2507.0,male,380,792505
10466,Kazakhstan,2009,2507.0,male,608,1533027
10467,Kazakhstan,2009,2507.0,female,42,277759
10468,Kazakhstan,2009,2507.0,female,214,1488994
10469,Kazakhstan,2009,2507.0,female,145,1269302
10470,Kazakhstan,2009,2507.0,female,192,2191360
10471,Kazakhstan,2009,2507.0,female,99,1150346
10472,Kazakhstan,2009,2507.0,male,43,1179629
10473,Kazakhstan,2009,2507.0,female,26,1126895
10474,Kazakhstan,2010,2507.0,male,72,113390
10475,Kazakhstan,2010,2507.0,male,808,1310211
10476,Kazakhstan,2010,2507.0,male,1118,2037599
10477,Kazakhstan,2010,2507.0,male,389,810461
10478,Kazakhstan,2010,2507.0,male,528,1555580
10479,Kazakhstan,2010,2507.0,female,39,263531
10480,Kazakhstan,2010,2507.0,female,193,1549811
10481,Kazakhstan,2010,2507.0,female,140,1332552
10482,Kazakhstan,2010,2507.0,female,88,1144484
10483,Kazakhstan,2010,2507.0,female,160,2227790
10484,Kazakhstan,2010,2507.0,male,49,1212500
10485,Kazakhstan,2010,2507.0,female,25,1155258
10486,Kazakhstan,2011,2507.0,male,778,1344771
10487,Kazakhstan,2011,2507.0,male,64,119954
10488,Kazakhstan,2011,2507.0,male,1062,2062451
10489,Kazakhstan,2011,2507.0,male,358,831202
10490,Kazakhstan,2011,2507.0,male,493,1526023
10491,Kazakhstan,2011,2507.0,female,44,273217
10492,Kazakhstan,2011,2507.0,female,171,1514356
10493,Kazakhstan,2011,2507.0,female,128,1367342
10494,Kazakhstan,2011,2507.0,female,166,2253866
10495,Kazakhstan,2011,2507.0,female,78,1172197
10496,Kazakhstan,2011,2507.0,male,38,1218724
10497,Kazakhstan,2011,2507.0,female,21,1169247
10498,Kazakhstan,2012,2507.0,male,716,1384736
10499,Kazakhstan,2012,2507.0,male,1074,2082135
10500,Kazakhstan,2012,2507.0,male,60,129890
10501,Kazakhstan,2012,2507.0,male,368,852033
10502,Kazakhstan,2012,2507.0,male,426,1481240
10503,Kazakhstan,2012,2507.0,female,40,288919
10504,Kazakhstan,2012,2507.0,female,131,1464381
10505,Kazakhstan,2012,2507.0,female,181,2273726
10506,Kazakhstan,2012,2507.0,female,111,1407854
10507,Kazakhstan,2012,2507.0,female,93,1198153
10508,Kazakhstan,2012,2507.0,male,33,1261734
10509,Kazakhstan,2012,2507.0,female,7,1198748
10510,Kazakhstan,2013,2507.0,male,78,140008
10511,Kazakhstan,2013,2507.0,male,1142,2098964
10512,Kazakhstan,2013,2507.0,male,733,1425587
10513,Kazakhstan,2013,2507.0,male,393,878598
10514,Kazakhstan,2013,2507.0,male,449,1429864
10515,Kazakhstan,2013,2507.0,female,48,307080
10516,Kazakhstan,2013,2507.0,female,182,1405609
10517,Kazakhstan,2013,2507.0,female,136,1451026
10518,Kazakhstan,2013,2507.0,female,193,2289754
10519,Kazakhstan,2013,2507.0,female,89,1228388
10520,Kazakhstan,2013,2507.0,male,42,1313549
10521,Kazakhstan,2013,2507.0,female,27,1246955
10522,Kazakhstan,2014,2507.0,male,1082,2116035
10523,Kazakhstan,2014,2507.0,male,70,148578
10524,Kazakhstan,2014,2507.0,male,667,1462224
10525,Kazakhstan,2014,2507.0,male,343,911127
10526,Kazakhstan,2014,2507.0,male,356,1377269
10527,Kazakhstan,2014,2507.0,female,47,325593
10528,Kazakhstan,2014,2507.0,female,132,1344351
10529,Kazakhstan,2014,2507.0,female,126,1490998
10530,Kazakhstan,2014,2507.0,female,171,2303567
10531,Kazakhstan,2014,2507.0,female,69,1263876
10532,Kazakhstan,2014,2507.0,male,38,1377917
10533,Kazakhstan,2014,2507.0,female,18,1307309
10534,Kazakhstan,2015,2507.0,male,72,156393
10535,Kazakhstan,2015,2507.0,male,962,2130654
10536,Kazakhstan,2015,2507.0,male,603,1492576
10537,Kazakhstan,2015,2507.0,male,363,951365
10538,Kazakhstan,2015,2507.0,male,312,1326082
10539,Kazakhstan,2015,2507.0,female,42,343577
10540,Kazakhstan,2015,2507.0,female,127,1285407
10541,Kazakhstan,2015,2507.0,female,175,2313458
10542,Kazakhstan,2015,2507.0,female,108,1524321
10543,Kazakhstan,2015,2507.0,female,65,1306669
10544,Kazakhstan,2015,2507.0,male,30,1445862
10545,Kazakhstan,2015,2507.0,female,13,1370388
10546,Latvia,1995,1755.0,male,239,203600
10547,Latvia,1995,1755.0,male,339,311700
10548,Latvia,1995,1755.0,male,33,31100
10549,Latvia,1995,1755.0,male,146,183200
10550,Latvia,1995,1755.0,female,34,88400
10551,Latvia,1995,1755.0,male,65,171900
10552,Latvia,1995,1755.0,female,81,346900
10553,Latvia,1995,1755.0,female,61,317700
10554,Latvia,1995,1755.0,female,12,178000
10555,Latvia,1995,1755.0,female,10,166300
10556,Latvia,1995,1755.0,male,3,191800
10557,Latvia,1995,1755.0,female,1,184100
10558,Latvia,1996,1755.0,male,219,205100
10559,Latvia,1996,1755.0,male,31,30700
10560,Latvia,1996,1755.0,male,305,310400
10561,Latvia,1996,1755.0,male,116,181700
10562,Latvia,1996,1755.0,male,66,169500
10563,Latvia,1996,1755.0,female,24,88100
10564,Latvia,1996,1755.0,female,72,345200
10565,Latvia,1996,1755.0,female,61,319600
10566,Latvia,1996,1755.0,female,18,175500
10567,Latvia,1996,1755.0,female,6,164100
10568,Latvia,1996,1755.0,male,4,190700
10569,Latvia,1996,1755.0,female,0,182800
10570,Latvia,1997,1755.0,male,35,30900
10571,Latvia,1997,1755.0,male,201,206400
10572,Latvia,1997,1755.0,male,295,310700
10573,Latvia,1997,1755.0,male,108,180100
10574,Latvia,1997,1755.0,male,65,168500
10575,Latvia,1997,1755.0,female,30,89500
10576,Latvia,1997,1755.0,female,63,320000
10577,Latvia,1997,1755.0,female,57,344200
10578,Latvia,1997,1755.0,female,18,172900
10579,Latvia,1997,1755.0,female,9,163400
10580,Latvia,1997,1755.0,female,3,180100
10581,Latvia,1997,1755.0,male,2,188000
10582,Latvia,1998,1755.0,male,309,312200
10583,Latvia,1998,1755.0,male,27,31100
10584,Latvia,1998,1755.0,male,174,206400
10585,Latvia,1998,1755.0,male,105,178200
10586,Latvia,1998,1755.0,male,58,169800
10587,Latvia,1998,1755.0,female,24,91900
10588,Latvia,1998,1755.0,female,61,344600
10589,Latvia,1998,1755.0,female,47,317300
10590,Latvia,1998,1755.0,female,14,165000
10591,Latvia,1998,1755.0,female,14,169800
10592,Latvia,1998,1755.0,male,5,182700
10593,Latvia,1998,1755.0,female,1,175100
10594,Latvia,1999,1755.0,male,31,31600
10595,Latvia,1999,1755.0,male,172,205100
10596,Latvia,1999,1755.0,male,255,314600
10597,Latvia,1999,1755.0,male,94,176600
10598,Latvia,1999,1755.0,female,29,94900
10599,Latvia,1999,1755.0,male,40,172300
10600,Latvia,1999,1755.0,female,56,313200
10601,Latvia,1999,1755.0,female,61,346100
10602,Latvia,1999,1755.0,female,13,167800
10603,Latvia,1999,1755.0,female,11,167600
10604,Latvia,1999,1755.0,male,1,175500
10605,Latvia,1999,1755.0,female,0,168100
10606,Latvia,2000,1755.0,male,37,31135
10607,Latvia,2000,1755.0,male,265,306512
10608,Latvia,2000,1755.0,male,175,203290
10609,Latvia,2000,1755.0,male,83,161888
10610,Latvia,2000,1755.0,female,31,97263
10611,Latvia,2000,1755.0,male,53,173170
10612,Latvia,2000,1755.0,female,58,307216
10613,Latvia,2000,1755.0,female,39,339942
10614,Latvia,2000,1755.0,female,15,161770
10615,Latvia,2000,1755.0,female,8,166955
10616,Latvia,2000,1755.0,male,5,164874
10617,Latvia,2000,1755.0,female,1,158092
10618,Latvia,2001,1755.0,male,165,199825
10619,Latvia,2001,1755.0,male,252,305252
10620,Latvia,2001,1755.0,male,22,31641
10621,Latvia,2001,1755.0,male,85,160466
10622,Latvia,2001,1755.0,female,29,100320
10623,Latvia,2001,1755.0,male,44,173897
10624,Latvia,2001,1755.0,female,47,300986
10625,Latvia,2001,1755.0,female,42,338359
10626,Latvia,2001,1755.0,female,13,160340
10627,Latvia,2001,1755.0,female,6,167768
10628,Latvia,2001,1755.0,male,3,154873
10629,Latvia,2001,1755.0,female,0,148500
10630,Latvia,2002,1755.0,male,229,303155
10631,Latvia,2002,1755.0,male,24,33070
10632,Latvia,2002,1755.0,male,140,196893
10633,Latvia,2002,1755.0,male,71,158594
10634,Latvia,2002,1755.0,male,53,175356
10635,Latvia,2002,1755.0,female,26,103384
10636,Latvia,2002,1755.0,female,59,296380
10637,Latvia,2002,1755.0,female,43,336675
10638,Latvia,2002,1755.0,female,14,158474
10639,Latvia,2002,1755.0,female,7,169582
10640,Latvia,2002,1755.0,male,4,144604
10641,Latvia,2002,1755.0,female,0,138317
10642,Latvia,2003,1755.0,male,34,35172
10643,Latvia,2003,1755.0,male,204,300736
10644,Latvia,2003,1755.0,male,125,194721
10645,Latvia,2003,1755.0,male,72,157209
10646,Latvia,2003,1755.0,male,44,177321
10647,Latvia,2003,1755.0,female,22,106496
10648,Latvia,2003,1755.0,female,41,292959
10649,Latvia,2003,1755.0,female,35,334360
10650,Latvia,2003,1755.0,female,14,156812
10651,Latvia,2003,1755.0,female,9,171186
10652,Latvia,2003,1755.0,male,3,134548
10653,Latvia,2003,1755.0,female,1,128691
10654,Latvia,2004,1755.0,male,28,36908
10655,Latvia,2004,1755.0,male,136,193166
10656,Latvia,2004,1755.0,male,191,297946
10657,Latvia,2004,1755.0,male,60,155780
10658,Latvia,2004,1755.0,female,25,108979
10659,Latvia,2004,1755.0,male,40,178336
10660,Latvia,2004,1755.0,female,38,290735
10661,Latvia,2004,1755.0,female,13,154752
10662,Latvia,2004,1755.0,female,23,330282
10663,Latvia,2004,1755.0,female,7,171538
10664,Latvia,2004,1755.0,male,2,125144
10665,Latvia,2004,1755.0,female,0,119911
10666,Latvia,2005,1755.0,male,182,295853
10667,Latvia,2005,1755.0,male,114,191534
10668,Latvia,2005,1755.0,male,81,154334
10669,Latvia,2005,1755.0,male,19,38514
10670,Latvia,2005,1755.0,female,31,111427
10671,Latvia,2005,1755.0,male,45,178042
10672,Latvia,2005,1755.0,female,44,288859
10673,Latvia,2005,1755.0,female,32,326705
10674,Latvia,2005,1755.0,female,6,170913
10675,Latvia,2005,1755.0,male,4,117087
10676,Latvia,2005,1755.0,female,5,152448
10677,Latvia,2005,1755.0,female,1,112115
10678,Latvia,2006,1755.0,male,28,40228
10679,Latvia,2006,1755.0,male,167,294935
10680,Latvia,2006,1755.0,male,102,190032
10681,Latvia,2006,1755.0,male,61,153004
10682,Latvia,2006,1755.0,male,49,176712
10683,Latvia,2006,1755.0,female,22,114051
10684,Latvia,2006,1755.0,female,27,286922
10685,Latvia,2006,1755.0,female,22,324446
10686,Latvia,2006,1755.0,female,8,149998
10687,Latvia,2006,1755.0,female,1,169332
10688,Latvia,2006,1755.0,female,0,105387
10689,Latvia,2006,1755.0,male,0,110168
10690,Latvia,2007,1755.0,male,39,41634
10691,Latvia,2007,1755.0,male,143,294462
10692,Latvia,2007,1755.0,male,85,188774
10693,Latvia,2007,1755.0,male,58,152449
10694,Latvia,2007,1755.0,female,27,116189
10695,Latvia,2007,1755.0,male,32,174288
10696,Latvia,2007,1755.0,female,27,285141
10697,Latvia,2007,1755.0,female,26,321956
10698,Latvia,2007,1755.0,female,7,148231
10699,Latvia,2007,1755.0,female,6,166758
10700,Latvia,2007,1755.0,female,2,99706
10701,Latvia,2007,1755.0,male,1,104290
10702,Latvia,2008,1755.0,male,34,42462
10703,Latvia,2008,1755.0,male,118,187587
10704,Latvia,2008,1755.0,male,161,292840
10705,Latvia,2008,1755.0,male,74,151948
10706,Latvia,2008,1755.0,male,39,168486
10707,Latvia,2008,1755.0,female,27,117905
10708,Latvia,2008,1755.0,female,32,282972
10709,Latvia,2008,1755.0,female,25,318667
10710,Latvia,2008,1755.0,female,8,147186
10711,Latvia,2008,1755.0,female,7,161440
10712,Latvia,2008,1755.0,female,1,95665
10713,Latvia,2008,1755.0,male,1,100371
10714,Latvia,2009,1755.0,male,30,42997
10715,Latvia,2009,1755.0,male,114,187062
10716,Latvia,2009,1755.0,male,167,288988
10717,Latvia,2009,1755.0,male,67,149365
10718,Latvia,2009,1755.0,male,38,158564
10719,Latvia,2009,1755.0,female,26,119092
10720,Latvia,2009,1755.0,female,30,281813
10721,Latvia,2009,1755.0,female,33,313995
10722,Latvia,2009,1755.0,female,8,145144
10723,Latvia,2009,1755.0,female,3,152210
10724,Latvia,2009,1755.0,female,0,93081
10725,Latvia,2009,1755.0,male,0,98005
10726,Latvia,2010,1755.0,male,25,43667
10727,Latvia,2010,1755.0,male,105,187076
10728,Latvia,2010,1755.0,male,153,283732
10729,Latvia,2010,1755.0,male,59,145331
10730,Latvia,2010,1755.0,male,34,147429
10731,Latvia,2010,1755.0,female,29,281172
10732,Latvia,2010,1755.0,female,10,120367
10733,Latvia,2010,1755.0,female,17,308180
10734,Latvia,2010,1755.0,female,4,141468
10735,Latvia,2010,1755.0,female,2,141714
10736,Latvia,2010,1755.0,female,0,91477
10737,Latvia,2010,1755.0,male,0,96293
10738,Latvia,2011,1755.0,male,35,44766
10739,Latvia,2011,1755.0,male,99,187046
10740,Latvia,2011,1755.0,male,137,278936
10741,Latvia,2011,1755.0,male,56,142828
10742,Latvia,2011,1755.0,male,38,137623
10743,Latvia,2011,1755.0,female,22,122500
10744,Latvia,2011,1755.0,female,21,279774
10745,Latvia,2011,1755.0,female,9,139013
10746,Latvia,2011,1755.0,female,18,302492
10747,Latvia,2011,1755.0,female,5,131378
10748,Latvia,2011,1755.0,female,0,91316
10749,Latvia,2011,1755.0,male,0,95939
10750,Latvia,2012,1755.0,male,164,275218
10751,Latvia,2012,1755.0,male,25,46273
10752,Latvia,2012,1755.0,male,97,187386
10753,Latvia,2012,1755.0,male,50,142886
10754,Latvia,2012,1755.0,male,34,129182
10755,Latvia,2012,1755.0,female,22,125246
10756,Latvia,2012,1755.0,female,22,297148
10757,Latvia,2012,1755.0,female,18,278027
10758,Latvia,2012,1755.0,female,6,122407
10759,Latvia,2012,1755.0,female,5,138307
10760,Latvia,2012,1755.0,male,1,97001
10761,Latvia,2012,1755.0,female,0,92440
10762,Latvia,2013,1755.0,male,31,48030
10763,Latvia,2013,1755.0,male,92,188374
10764,Latvia,2013,1755.0,male,128,270844
10765,Latvia,2013,1755.0,male,53,143497
10766,Latvia,2013,1755.0,male,17,120698
10767,Latvia,2013,1755.0,female,11,128209
10768,Latvia,2013,1755.0,female,23,276381
10769,Latvia,2013,1755.0,female,19,291387
10770,Latvia,2013,1755.0,female,6,137922
10771,Latvia,2013,1755.0,female,2,113955
10772,Latvia,2013,1755.0,male,1,98867
10773,Latvia,2013,1755.0,female,0,94300
10774,Latvia,2014,1755.0,male,29,49779
10775,Latvia,2014,1755.0,male,93,189439
10776,Latvia,2014,1755.0,male,113,266548
10777,Latvia,2014,1755.0,male,45,143777
10778,Latvia,2014,1755.0,male,31,112758
10779,Latvia,2014,1755.0,female,19,131335
10780,Latvia,2014,1755.0,female,10,137117
10781,Latvia,2014,1755.0,female,20,275103
10782,Latvia,2014,1755.0,female,6,106420
10783,Latvia,2014,1755.0,female,16,285454
10784,Latvia,2014,1755.0,female,0,95858
10785,Latvia,2014,1755.0,male,0,100453
10786,Latvia,2015,1755.0,male,33,51293
10787,Latvia,2015,1755.0,male,94,190621
10788,Latvia,2015,1755.0,male,106,262740
10789,Latvia,2015,1755.0,male,48,143639
10790,Latvia,2015,1755.0,male,24,105890
10791,Latvia,2015,1755.0,female,22,134138
10792,Latvia,2015,1755.0,female,30,274200
10793,Latvia,2015,1755.0,female,24,279553
10794,Latvia,2015,1755.0,female,3,100065
10795,Latvia,2015,1755.0,female,2,136399
10796,Latvia,2015,1755.0,male,1,100914
10797,Latvia,2015,1755.0,female,0,96070
10798,Lithuania,1995,1691.0,male,632,436306
10799,Lithuania,1995,1691.0,male,67,47214
